Company,Role Title,Location,Slug,Source,Submission URL,Submission Status,Submission Fingerprint,Welc.ing Packet URL (welc.ing/r/<id>),Resume PDF (light),Resume PDF (print),Cover Letter TXT,Cover Letter PDF,Pitch HTML,Pitch MP4 (if present)
Bain & Company,Senior AI Infrastructure Product Manager,Remote,bain-company-senior-ai-infrastructure-product-manager,curated-role,,,,https://welc.ing/r/pkt-yw2yjx,https://welc.ing/packets/pkt-yw2yjx/resume-light.pdf,https://welc.ing/packets/pkt-yw2yjx/resume.pdf,https://welc.ing/packets/pkt-yw2yjx/cover-letter.txt,https://welc.ing/packets/pkt-yw2yjx/cover-letter.pdf,https://welc.ing/packets/pkt-yw2yjx/pitch.html,
Bain & Company,Senior AI Infrastructure Technical Product Manager,Remote,bain-company-senior-ai-infrastructure-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-fzbj4b,https://welc.ing/packets/pkt-fzbj4b/resume-light.pdf,https://welc.ing/packets/pkt-fzbj4b/resume.pdf,https://welc.ing/packets/pkt-fzbj4b/cover-letter.txt,https://welc.ing/packets/pkt-fzbj4b/cover-letter.pdf,https://welc.ing/packets/pkt-fzbj4b/pitch.html,
Bain & Company,Senior AI Platform Product Manager,Remote,bain-company-senior-ai-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-o7pig9,https://welc.ing/packets/pkt-o7pig9/resume-light.pdf,https://welc.ing/packets/pkt-o7pig9/resume.pdf,https://welc.ing/packets/pkt-o7pig9/cover-letter.txt,https://welc.ing/packets/pkt-o7pig9/cover-letter.pdf,https://welc.ing/packets/pkt-o7pig9/pitch.html,
Bain & Company,Senior AI Platform Technical Product Manager,Remote,bain-company-senior-ai-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1ga7wlb,https://welc.ing/packets/pkt-1ga7wlb/resume-light.pdf,https://welc.ing/packets/pkt-1ga7wlb/resume.pdf,https://welc.ing/packets/pkt-1ga7wlb/cover-letter.txt,https://welc.ing/packets/pkt-1ga7wlb/cover-letter.pdf,https://welc.ing/packets/pkt-1ga7wlb/pitch.html,
Bain & Company,Senior AI Trust & Safety Product Manager,Remote,bain-company-senior-ai-trust-safety-product-manager,curated-role,,,,https://welc.ing/r/pkt-12fe0wh,https://welc.ing/packets/pkt-12fe0wh/resume-light.pdf,https://welc.ing/packets/pkt-12fe0wh/resume.pdf,https://welc.ing/packets/pkt-12fe0wh/cover-letter.txt,https://welc.ing/packets/pkt-12fe0wh/cover-letter.pdf,https://welc.ing/packets/pkt-12fe0wh/pitch.html,
Bain & Company,Senior AI Trust & Safety Technical Product Manager,Remote,bain-company-senior-ai-trust-safety-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-975mdz,https://welc.ing/packets/pkt-975mdz/resume-light.pdf,https://welc.ing/packets/pkt-975mdz/resume.pdf,https://welc.ing/packets/pkt-975mdz/cover-letter.txt,https://welc.ing/packets/pkt-975mdz/cover-letter.pdf,https://welc.ing/packets/pkt-975mdz/pitch.html,
Bain & Company,Senior Applied AI Product Manager,Remote,bain-company-senior-applied-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-yzt7fn,https://welc.ing/packets/pkt-yzt7fn/resume-light.pdf,https://welc.ing/packets/pkt-yzt7fn/resume.pdf,https://welc.ing/packets/pkt-yzt7fn/cover-letter.txt,https://welc.ing/packets/pkt-yzt7fn/cover-letter.pdf,https://welc.ing/packets/pkt-yzt7fn/pitch.html,
Bain & Company,Senior Applied AI Technical Product Manager,Remote,bain-company-senior-applied-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1r5neph,https://welc.ing/packets/pkt-1r5neph/resume-light.pdf,https://welc.ing/packets/pkt-1r5neph/resume.pdf,https://welc.ing/packets/pkt-1r5neph/cover-letter.txt,https://welc.ing/packets/pkt-1r5neph/cover-letter.pdf,https://welc.ing/packets/pkt-1r5neph/pitch.html,
Bain & Company,Senior Document AI Product Manager,Remote,bain-company-senior-document-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-1tjcw6x,https://welc.ing/packets/pkt-1tjcw6x/resume-light.pdf,https://welc.ing/packets/pkt-1tjcw6x/resume.pdf,https://welc.ing/packets/pkt-1tjcw6x/cover-letter.txt,https://welc.ing/packets/pkt-1tjcw6x/cover-letter.pdf,https://welc.ing/packets/pkt-1tjcw6x/pitch.html,
Bain & Company,Senior Document AI Technical Product Manager,Remote,bain-company-senior-document-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1hv8d4f,https://welc.ing/packets/pkt-1hv8d4f/resume-light.pdf,https://welc.ing/packets/pkt-1hv8d4f/resume.pdf,https://welc.ing/packets/pkt-1hv8d4f/cover-letter.txt,https://welc.ing/packets/pkt-1hv8d4f/cover-letter.pdf,https://welc.ing/packets/pkt-1hv8d4f/pitch.html,
Bain & Company,Senior Identity Product Manager,Remote,bain-company-senior-identity-product-manager,curated-role,,,,https://welc.ing/r/pkt-6tpidj,https://welc.ing/packets/pkt-6tpidj/resume-light.pdf,https://welc.ing/packets/pkt-6tpidj/resume.pdf,https://welc.ing/packets/pkt-6tpidj/cover-letter.txt,https://welc.ing/packets/pkt-6tpidj/cover-letter.pdf,https://welc.ing/packets/pkt-6tpidj/pitch.html,
Bain & Company,Senior Identity Technical Product Manager,Remote,bain-company-senior-identity-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-5e2zo1,https://welc.ing/packets/pkt-5e2zo1/resume-light.pdf,https://welc.ing/packets/pkt-5e2zo1/resume.pdf,https://welc.ing/packets/pkt-5e2zo1/cover-letter.txt,https://welc.ing/packets/pkt-5e2zo1/cover-letter.pdf,https://welc.ing/packets/pkt-5e2zo1/pitch.html,
Bain & Company,Senior LLM Platform Product Manager,Remote,bain-company-senior-llm-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-qflivg,https://welc.ing/packets/pkt-qflivg/resume-light.pdf,https://welc.ing/packets/pkt-qflivg/resume.pdf,https://welc.ing/packets/pkt-qflivg/cover-letter.txt,https://welc.ing/packets/pkt-qflivg/cover-letter.pdf,https://welc.ing/packets/pkt-qflivg/pitch.html,
Bain & Company,Senior LLM Platform Technical Product Manager,Remote,bain-company-senior-llm-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1a44n9a,https://welc.ing/packets/pkt-1a44n9a/resume-light.pdf,https://welc.ing/packets/pkt-1a44n9a/resume.pdf,https://welc.ing/packets/pkt-1a44n9a/cover-letter.txt,https://welc.ing/packets/pkt-1a44n9a/cover-letter.pdf,https://welc.ing/packets/pkt-1a44n9a/pitch.html,
Bain & Company,Staff Agent Platform Product Manager,Remote,bain-company-staff-agent-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-15nrhmc,https://welc.ing/packets/pkt-15nrhmc/resume-light.pdf,https://welc.ing/packets/pkt-15nrhmc/resume.pdf,https://welc.ing/packets/pkt-15nrhmc/cover-letter.txt,https://welc.ing/packets/pkt-15nrhmc/cover-letter.pdf,https://welc.ing/packets/pkt-15nrhmc/pitch.html,
Bain & Company,Staff Agent Platform Technical Product Manager,Remote,bain-company-staff-agent-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1umesza,https://welc.ing/packets/pkt-1umesza/resume-light.pdf,https://welc.ing/packets/pkt-1umesza/resume.pdf,https://welc.ing/packets/pkt-1umesza/cover-letter.txt,https://welc.ing/packets/pkt-1umesza/cover-letter.pdf,https://welc.ing/packets/pkt-1umesza/pitch.html,
Bain & Company,Staff AI Agents Product Manager,Remote,bain-company-staff-ai-agents-product-manager,curated-role,,,,https://welc.ing/r/pkt-vhyblm,https://welc.ing/packets/pkt-vhyblm/resume-light.pdf,https://welc.ing/packets/pkt-vhyblm/resume.pdf,https://welc.ing/packets/pkt-vhyblm/cover-letter.txt,https://welc.ing/packets/pkt-vhyblm/cover-letter.pdf,https://welc.ing/packets/pkt-vhyblm/pitch.html,
Bain & Company,Staff AI Agents Technical Product Manager,Remote,bain-company-staff-ai-agents-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-kofmww,https://welc.ing/packets/pkt-kofmww/resume-light.pdf,https://welc.ing/packets/pkt-kofmww/resume.pdf,https://welc.ing/packets/pkt-kofmww/cover-letter.txt,https://welc.ing/packets/pkt-kofmww/cover-letter.pdf,https://welc.ing/packets/pkt-kofmww/pitch.html,
Bain & Company,Staff AI Developer Experience Product Manager,Remote,bain-company-staff-ai-developer-experience-product-manager,curated-role,,,,https://welc.ing/r/pkt-1520mrx,https://welc.ing/packets/pkt-1520mrx/resume-light.pdf,https://welc.ing/packets/pkt-1520mrx/resume.pdf,https://welc.ing/packets/pkt-1520mrx/cover-letter.txt,https://welc.ing/packets/pkt-1520mrx/cover-letter.pdf,https://welc.ing/packets/pkt-1520mrx/pitch.html,
Bain & Company,Staff AI Developer Experience Technical Product Manager,Remote,bain-company-staff-ai-developer-experience-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-342v3f,https://welc.ing/packets/pkt-342v3f/resume-light.pdf,https://welc.ing/packets/pkt-342v3f/resume.pdf,https://welc.ing/packets/pkt-342v3f/cover-letter.txt,https://welc.ing/packets/pkt-342v3f/cover-letter.pdf,https://welc.ing/packets/pkt-342v3f/pitch.html,
Bain & Company,Staff AI Infrastructure Product Manager,Remote,bain-company-staff-ai-infrastructure-product-manager,curated-role,,,,https://welc.ing/r/pkt-go9f7f,https://welc.ing/packets/pkt-go9f7f/resume-light.pdf,https://welc.ing/packets/pkt-go9f7f/resume.pdf,https://welc.ing/packets/pkt-go9f7f/cover-letter.txt,https://welc.ing/packets/pkt-go9f7f/cover-letter.pdf,https://welc.ing/packets/pkt-go9f7f/pitch.html,
Bain & Company,Staff AI Infrastructure Technical Product Manager,Remote,bain-company-staff-ai-infrastructure-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-aan9ml,https://welc.ing/packets/pkt-aan9ml/resume-light.pdf,https://welc.ing/packets/pkt-aan9ml/resume.pdf,https://welc.ing/packets/pkt-aan9ml/cover-letter.txt,https://welc.ing/packets/pkt-aan9ml/cover-letter.pdf,https://welc.ing/packets/pkt-aan9ml/pitch.html,
Bain & Company,Staff AI Platform Product Manager,Remote,bain-company-staff-ai-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-g64la7,https://welc.ing/packets/pkt-g64la7/resume-light.pdf,https://welc.ing/packets/pkt-g64la7/resume.pdf,https://welc.ing/packets/pkt-g64la7/cover-letter.txt,https://welc.ing/packets/pkt-g64la7/cover-letter.pdf,https://welc.ing/packets/pkt-g64la7/pitch.html,
Bain & Company,Staff AI Platform Technical Product Manager,Remote,bain-company-staff-ai-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-9nlpy1,https://welc.ing/packets/pkt-9nlpy1/resume-light.pdf,https://welc.ing/packets/pkt-9nlpy1/resume.pdf,https://welc.ing/packets/pkt-9nlpy1/cover-letter.txt,https://welc.ing/packets/pkt-9nlpy1/cover-letter.pdf,https://welc.ing/packets/pkt-9nlpy1/pitch.html,
Bain & Company,Staff AI Trust & Safety Product Manager,Remote,bain-company-staff-ai-trust-safety-product-manager,curated-role,,,,https://welc.ing/r/pkt-o222ff,https://welc.ing/packets/pkt-o222ff/resume-light.pdf,https://welc.ing/packets/pkt-o222ff/resume.pdf,https://welc.ing/packets/pkt-o222ff/cover-letter.txt,https://welc.ing/packets/pkt-o222ff/cover-letter.pdf,https://welc.ing/packets/pkt-o222ff/pitch.html,
Bain & Company,Staff AI Trust & Safety Technical Product Manager,Remote,bain-company-staff-ai-trust-safety-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-3do8vh,https://welc.ing/packets/pkt-3do8vh/resume-light.pdf,https://welc.ing/packets/pkt-3do8vh/resume.pdf,https://welc.ing/packets/pkt-3do8vh/cover-letter.txt,https://welc.ing/packets/pkt-3do8vh/cover-letter.pdf,https://welc.ing/packets/pkt-3do8vh/pitch.html,
Bain & Company,Staff Applied AI Product Manager,Remote,bain-company-staff-applied-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-1662kpd,https://welc.ing/packets/pkt-1662kpd/resume-light.pdf,https://welc.ing/packets/pkt-1662kpd/resume.pdf,https://welc.ing/packets/pkt-1662kpd/cover-letter.txt,https://welc.ing/packets/pkt-1662kpd/cover-letter.pdf,https://welc.ing/packets/pkt-1662kpd/pitch.html,
Bain & Company,Staff Applied AI Technical Product Manager,Remote,bain-company-staff-applied-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1io45zr,https://welc.ing/packets/pkt-1io45zr/resume-light.pdf,https://welc.ing/packets/pkt-1io45zr/resume.pdf,https://welc.ing/packets/pkt-1io45zr/cover-letter.txt,https://welc.ing/packets/pkt-1io45zr/cover-letter.pdf,https://welc.ing/packets/pkt-1io45zr/pitch.html,
Bain & Company,Staff Document AI Product Manager,Remote,bain-company-staff-document-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-1khhlv3,https://welc.ing/packets/pkt-1khhlv3/resume-light.pdf,https://welc.ing/packets/pkt-1khhlv3/resume.pdf,https://welc.ing/packets/pkt-1khhlv3/cover-letter.txt,https://welc.ing/packets/pkt-1khhlv3/cover-letter.pdf,https://welc.ing/packets/pkt-1khhlv3/pitch.html,
Bain & Company,Staff Document AI Technical Product Manager,Remote,bain-company-staff-document-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-worysp,https://welc.ing/packets/pkt-worysp/resume-light.pdf,https://welc.ing/packets/pkt-worysp/resume.pdf,https://welc.ing/packets/pkt-worysp/cover-letter.txt,https://welc.ing/packets/pkt-worysp/cover-letter.pdf,https://welc.ing/packets/pkt-worysp/pitch.html,
Bain & Company,Staff Identity Product Manager,Remote,bain-company-staff-identity-product-manager,curated-role,,,,https://welc.ing/r/pkt-sk4eu1,https://welc.ing/packets/pkt-sk4eu1/resume-light.pdf,https://welc.ing/packets/pkt-sk4eu1/resume.pdf,https://welc.ing/packets/pkt-sk4eu1/cover-letter.txt,https://welc.ing/packets/pkt-sk4eu1/cover-letter.pdf,https://welc.ing/packets/pkt-sk4eu1/pitch.html,
Bain & Company,Staff Identity Technical Product Manager,Remote,bain-company-staff-identity-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1p3032n,https://welc.ing/packets/pkt-1p3032n/resume-light.pdf,https://welc.ing/packets/pkt-1p3032n/resume.pdf,https://welc.ing/packets/pkt-1p3032n/cover-letter.txt,https://welc.ing/packets/pkt-1p3032n/cover-letter.pdf,https://welc.ing/packets/pkt-1p3032n/pitch.html,
Bain & Company,Staff LLM Platform Product Manager,Remote,bain-company-staff-llm-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-13r2b66,https://welc.ing/packets/pkt-13r2b66/resume-light.pdf,https://welc.ing/packets/pkt-13r2b66/resume.pdf,https://welc.ing/packets/pkt-13r2b66/cover-letter.txt,https://welc.ing/packets/pkt-13r2b66/cover-letter.pdf,https://welc.ing/packets/pkt-13r2b66/pitch.html,
Bain & Company,Staff LLM Platform Technical Product Manager,Remote,bain-company-staff-llm-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-n2o3t8,https://welc.ing/packets/pkt-n2o3t8/resume-light.pdf,https://welc.ing/packets/pkt-n2o3t8/resume.pdf,https://welc.ing/packets/pkt-n2o3t8/cover-letter.txt,https://welc.ing/packets/pkt-n2o3t8/cover-letter.pdf,https://welc.ing/packets/pkt-n2o3t8/pitch.html,
BlackRock,"Senior Product Manager - Aladdin Studio Developer, DIR","New York, NY",blackrock-senior-product-manager-aladdin-studio-developer-dir,curated-role,https://careers.blackrock.com,live,,https://welc.ing/r/pkt-p6l0go,https://welc.ing/packets/pkt-p6l0go/resume-light.pdf,https://welc.ing/packets/pkt-p6l0go/resume.pdf,https://welc.ing/packets/pkt-p6l0go/cover-letter.txt,https://welc.ing/packets/pkt-p6l0go/cover-letter.pdf,https://welc.ing/packets/pkt-p6l0go/pitch.html,
BlackRock,"Technology Product Lead, Director","New York, NY",blackrock-technology-product-lead-director,curated-role,https://careers.blackrock.com,live,,https://welc.ing/r/pkt-pd0sle,https://welc.ing/packets/pkt-pd0sle/resume-light.pdf,https://welc.ing/packets/pkt-pd0sle/resume.pdf,https://welc.ing/packets/pkt-pd0sle/cover-letter.txt,https://welc.ing/packets/pkt-pd0sle/cover-letter.pdf,https://welc.ing/packets/pkt-pd0sle/pitch.html,
Bloomberg,Product Delivery Manager - Engineering COO Office,"New York, NY",bloomberg-product-delivery-manager-engineering-coo-office,curated-role,https://jobs.smartrecruiters.com/bloomberg,live,,https://welc.ing/r/pkt-1gwjk02,https://welc.ing/packets/pkt-1gwjk02/resume-light.pdf,https://welc.ing/packets/pkt-1gwjk02/resume.pdf,https://welc.ing/packets/pkt-1gwjk02/cover-letter.txt,https://welc.ing/packets/pkt-1gwjk02/cover-letter.pdf,https://welc.ing/packets/pkt-1gwjk02/pitch.html,
Bloomberg,"Product Management Lead, Data Activation - CTO Office","New York, NY",bloomberg-product-management-lead-data-activation-cto-office,curated-role,https://jobs.smartrecruiters.com/bloomberg,live,,https://welc.ing/r/pkt-hi1p9b,https://welc.ing/packets/pkt-hi1p9b/resume-light.pdf,https://welc.ing/packets/pkt-hi1p9b/resume.pdf,https://welc.ing/packets/pkt-hi1p9b/cover-letter.txt,https://welc.ing/packets/pkt-hi1p9b/cover-letter.pdf,https://welc.ing/packets/pkt-hi1p9b/pitch.html,
Bloomberg,"Product Management Lead, Data Foundations - CTO Office","New York, NY",bloomberg-product-management-lead-data-foundations-cto-office,curated-role,https://jobs.smartrecruiters.com/bloomberg,live,,https://welc.ing/r/pkt-1i10nrr,https://welc.ing/packets/pkt-1i10nrr/resume-light.pdf,https://welc.ing/packets/pkt-1i10nrr/resume.pdf,https://welc.ing/packets/pkt-1i10nrr/cover-letter.txt,https://welc.ing/packets/pkt-1i10nrr/cover-letter.pdf,https://welc.ing/packets/pkt-1i10nrr/pitch.html,
Bloomberg,Product Manager - Data User Experience - BQuant,"New York, NY",bloomberg-product-manager-data-user-experience-bquant,curated-role,https://jobs.smartrecruiters.com/bloomberg,live,,https://welc.ing/r/pkt-712u2u,https://welc.ing/packets/pkt-712u2u/resume-light.pdf,https://welc.ing/packets/pkt-712u2u/resume.pdf,https://welc.ing/packets/pkt-712u2u/cover-letter.txt,https://welc.ing/packets/pkt-712u2u/cover-letter.pdf,https://welc.ing/packets/pkt-712u2u/pitch.html,
Bloomberg,Technical Product Manager - Content Platform,"New York, NY",bloomberg-technical-product-manager-content-platform,curated-role,https://jobs.smartrecruiters.com/bloomberg,live,,https://welc.ing/r/pkt-1twhrmq,https://welc.ing/packets/pkt-1twhrmq/resume-light.pdf,https://welc.ing/packets/pkt-1twhrmq/resume.pdf,https://welc.ing/packets/pkt-1twhrmq/cover-letter.txt,https://welc.ing/packets/pkt-1twhrmq/cover-letter.pdf,https://welc.ing/packets/pkt-1twhrmq/pitch.html,
