Company,Role Title,Location,Slug,Source,Submission URL,Submission Status,Submission Fingerprint,Welc.ing Packet URL (welc.ing/r/<id>),Resume PDF (light),Resume PDF (print),Cover Letter TXT,Cover Letter PDF,Pitch HTML,Pitch MP4 (if present)
Google,Lead Document AI Technical Product Manager,Remote,google-lead-document-ai-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-3rloe0,https://welc.ing/packets/pkt-3rloe0/resume-light.pdf,https://welc.ing/packets/pkt-3rloe0/resume.pdf,https://welc.ing/packets/pkt-3rloe0/cover-letter.txt,https://welc.ing/packets/pkt-3rloe0/cover-letter.pdf,https://welc.ing/packets/pkt-3rloe0/pitch.html,
Google,Lead Identity Product Manager,Remote,google-lead-identity-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1xvh196,https://welc.ing/packets/pkt-1xvh196/resume-light.pdf,https://welc.ing/packets/pkt-1xvh196/resume.pdf,https://welc.ing/packets/pkt-1xvh196/cover-letter.txt,https://welc.ing/packets/pkt-1xvh196/cover-letter.pdf,https://welc.ing/packets/pkt-1xvh196/pitch.html,
Google,Lead Identity Technical Product Manager,Remote,google-lead-identity-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-164s2zk,https://welc.ing/packets/pkt-164s2zk/resume-light.pdf,https://welc.ing/packets/pkt-164s2zk/resume.pdf,https://welc.ing/packets/pkt-164s2zk/cover-letter.txt,https://welc.ing/packets/pkt-164s2zk/cover-letter.pdf,https://welc.ing/packets/pkt-164s2zk/pitch.html,
Google,Lead LLM Platform Product Manager,Remote,google-lead-llm-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1p5wujh,https://welc.ing/packets/pkt-1p5wujh/resume-light.pdf,https://welc.ing/packets/pkt-1p5wujh/resume.pdf,https://welc.ing/packets/pkt-1p5wujh/cover-letter.txt,https://welc.ing/packets/pkt-1p5wujh/cover-letter.pdf,https://welc.ing/packets/pkt-1p5wujh/pitch.html,
Google,Lead LLM Platform Technical Product Manager,Remote,google-lead-llm-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-3e4ij,https://welc.ing/packets/pkt-3e4ij/resume-light.pdf,https://welc.ing/packets/pkt-3e4ij/resume.pdf,https://welc.ing/packets/pkt-3e4ij/cover-letter.txt,https://welc.ing/packets/pkt-3e4ij/cover-letter.pdf,https://welc.ing/packets/pkt-3e4ij/pitch.html,
Google,Lead Product Manager,Remote,google-lead-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-72apqt,https://welc.ing/packets/pkt-72apqt/resume-light.pdf,https://welc.ing/packets/pkt-72apqt/resume.pdf,https://welc.ing/packets/pkt-72apqt/cover-letter.txt,https://welc.ing/packets/pkt-72apqt/cover-letter.pdf,https://welc.ing/packets/pkt-72apqt/pitch.html,
Google,Principal Agent Platform Product Manager,Remote,google-principal-agent-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-2itmwx,https://welc.ing/packets/pkt-2itmwx/resume-light.pdf,https://welc.ing/packets/pkt-2itmwx/resume.pdf,https://welc.ing/packets/pkt-2itmwx/cover-letter.txt,https://welc.ing/packets/pkt-2itmwx/cover-letter.pdf,https://welc.ing/packets/pkt-2itmwx/pitch.html,
Google,Principal Agent Platform Technical Product Manager,Remote,google-principal-agent-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-tsyc4n,https://welc.ing/packets/pkt-tsyc4n/resume-light.pdf,https://welc.ing/packets/pkt-tsyc4n/resume.pdf,https://welc.ing/packets/pkt-tsyc4n/cover-letter.txt,https://welc.ing/packets/pkt-tsyc4n/cover-letter.pdf,https://welc.ing/packets/pkt-tsyc4n/pitch.html,
Google,Principal AI Agents Product Manager,Remote,google-principal-ai-agents-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1d6bzb5,https://welc.ing/packets/pkt-1d6bzb5/resume-light.pdf,https://welc.ing/packets/pkt-1d6bzb5/resume.pdf,https://welc.ing/packets/pkt-1d6bzb5/cover-letter.txt,https://welc.ing/packets/pkt-1d6bzb5/cover-letter.pdf,https://welc.ing/packets/pkt-1d6bzb5/pitch.html,
Google,Principal AI Agents Technical Product Manager,Remote,google-principal-ai-agents-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1wf5e3r,https://welc.ing/packets/pkt-1wf5e3r/resume-light.pdf,https://welc.ing/packets/pkt-1wf5e3r/resume.pdf,https://welc.ing/packets/pkt-1wf5e3r/cover-letter.txt,https://welc.ing/packets/pkt-1wf5e3r/cover-letter.pdf,https://welc.ing/packets/pkt-1wf5e3r/pitch.html,
Google,Principal AI Developer Experience Product Manager,Remote,google-principal-ai-developer-experience-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1qf6req,https://welc.ing/packets/pkt-1qf6req/resume-light.pdf,https://welc.ing/packets/pkt-1qf6req/resume.pdf,https://welc.ing/packets/pkt-1qf6req/cover-letter.txt,https://welc.ing/packets/pkt-1qf6req/cover-letter.pdf,https://welc.ing/packets/pkt-1qf6req/pitch.html,
Google,Principal AI Developer Experience Technical Product Manager,Remote,google-principal-ai-developer-experience-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-jf2w48,https://welc.ing/packets/pkt-jf2w48/resume-light.pdf,https://welc.ing/packets/pkt-jf2w48/resume.pdf,https://welc.ing/packets/pkt-jf2w48/cover-letter.txt,https://welc.ing/packets/pkt-jf2w48/cover-letter.pdf,https://welc.ing/packets/pkt-jf2w48/pitch.html,
Google,Principal AI Infrastructure Product Manager,Remote,google-principal-ai-infrastructure-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1qtdthk,https://welc.ing/packets/pkt-1qtdthk/resume-light.pdf,https://welc.ing/packets/pkt-1qtdthk/resume.pdf,https://welc.ing/packets/pkt-1qtdthk/cover-letter.txt,https://welc.ing/packets/pkt-1qtdthk/cover-letter.pdf,https://welc.ing/packets/pkt-1qtdthk/pitch.html,
Google,Principal AI Infrastructure Technical Product Manager,Remote,google-principal-ai-infrastructure-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1w936bm,https://welc.ing/packets/pkt-1w936bm/resume-light.pdf,https://welc.ing/packets/pkt-1w936bm/resume.pdf,https://welc.ing/packets/pkt-1w936bm/cover-letter.txt,https://welc.ing/packets/pkt-1w936bm/cover-letter.pdf,https://welc.ing/packets/pkt-1w936bm/pitch.html,
Google,Principal AI Platform Product Manager,Remote,google-principal-ai-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1fwgzg,https://welc.ing/packets/pkt-1fwgzg/resume-light.pdf,https://welc.ing/packets/pkt-1fwgzg/resume.pdf,https://welc.ing/packets/pkt-1fwgzg/cover-letter.txt,https://welc.ing/packets/pkt-1fwgzg/cover-letter.pdf,https://welc.ing/packets/pkt-1fwgzg/pitch.html,
Google,Principal AI Platform Technical Product Manager,Remote,google-principal-ai-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-wvh972,https://welc.ing/packets/pkt-wvh972/resume-light.pdf,https://welc.ing/packets/pkt-wvh972/resume.pdf,https://welc.ing/packets/pkt-wvh972/cover-letter.txt,https://welc.ing/packets/pkt-wvh972/cover-letter.pdf,https://welc.ing/packets/pkt-wvh972/pitch.html,
Google,Principal AI Trust & Safety Product Manager,Remote,google-principal-ai-trust-safety-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-o5c2i4,https://welc.ing/packets/pkt-o5c2i4/resume-light.pdf,https://welc.ing/packets/pkt-o5c2i4/resume.pdf,https://welc.ing/packets/pkt-o5c2i4/cover-letter.txt,https://welc.ing/packets/pkt-o5c2i4/cover-letter.pdf,https://welc.ing/packets/pkt-o5c2i4/pitch.html,
Google,Principal AI Trust & Safety Technical Product Manager,Remote,google-principal-ai-trust-safety-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1m610ym,https://welc.ing/packets/pkt-1m610ym/resume-light.pdf,https://welc.ing/packets/pkt-1m610ym/resume.pdf,https://welc.ing/packets/pkt-1m610ym/cover-letter.txt,https://welc.ing/packets/pkt-1m610ym/cover-letter.pdf,https://welc.ing/packets/pkt-1m610ym/pitch.html,
Google,Principal Applied AI Product Manager,Remote,google-principal-applied-ai-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1dcf5po,https://welc.ing/packets/pkt-1dcf5po/resume-light.pdf,https://welc.ing/packets/pkt-1dcf5po/resume.pdf,https://welc.ing/packets/pkt-1dcf5po/cover-letter.txt,https://welc.ing/packets/pkt-1dcf5po/cover-letter.pdf,https://welc.ing/packets/pkt-1dcf5po/pitch.html,
Google,Principal Applied AI Technical Product Manager,Remote,google-principal-applied-ai-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1mtqfq6,https://welc.ing/packets/pkt-1mtqfq6/resume-light.pdf,https://welc.ing/packets/pkt-1mtqfq6/resume.pdf,https://welc.ing/packets/pkt-1mtqfq6/cover-letter.txt,https://welc.ing/packets/pkt-1mtqfq6/cover-letter.pdf,https://welc.ing/packets/pkt-1mtqfq6/pitch.html,
Google,Principal Document AI Product Manager,Remote,google-principal-document-ai-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-l5svu0,https://welc.ing/packets/pkt-l5svu0/resume-light.pdf,https://welc.ing/packets/pkt-l5svu0/resume.pdf,https://welc.ing/packets/pkt-l5svu0/cover-letter.txt,https://welc.ing/packets/pkt-l5svu0/cover-letter.pdf,https://welc.ing/packets/pkt-l5svu0/pitch.html,
Google,Principal Document AI Technical Product Manager,Remote,google-principal-document-ai-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-18huezm,https://welc.ing/packets/pkt-18huezm/resume-light.pdf,https://welc.ing/packets/pkt-18huezm/resume.pdf,https://welc.ing/packets/pkt-18huezm/cover-letter.txt,https://welc.ing/packets/pkt-18huezm/cover-letter.pdf,https://welc.ing/packets/pkt-18huezm/pitch.html,
Google,Principal Identity Product Manager,Remote,google-principal-identity-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1ypand8,https://welc.ing/packets/pkt-1ypand8/resume-light.pdf,https://welc.ing/packets/pkt-1ypand8/resume.pdf,https://welc.ing/packets/pkt-1ypand8/cover-letter.txt,https://welc.ing/packets/pkt-1ypand8/cover-letter.pdf,https://welc.ing/packets/pkt-1ypand8/pitch.html,
Google,Principal Identity Technical Product Manager,Remote,google-principal-identity-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-18enr26,https://welc.ing/packets/pkt-18enr26/resume-light.pdf,https://welc.ing/packets/pkt-18enr26/resume.pdf,https://welc.ing/packets/pkt-18enr26/cover-letter.txt,https://welc.ing/packets/pkt-18enr26/cover-letter.pdf,https://welc.ing/packets/pkt-18enr26/pitch.html,
Google,Principal LLM Platform Product Manager,Remote,google-principal-llm-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1x9fpan,https://welc.ing/packets/pkt-1x9fpan/resume-light.pdf,https://welc.ing/packets/pkt-1x9fpan/resume.pdf,https://welc.ing/packets/pkt-1x9fpan/cover-letter.txt,https://welc.ing/packets/pkt-1x9fpan/cover-letter.pdf,https://welc.ing/packets/pkt-1x9fpan/pitch.html,
Google,Principal LLM Platform Technical Product Manager,Remote,google-principal-llm-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-19kuq4p,https://welc.ing/packets/pkt-19kuq4p/resume-light.pdf,https://welc.ing/packets/pkt-19kuq4p/resume.pdf,https://welc.ing/packets/pkt-19kuq4p/cover-letter.txt,https://welc.ing/packets/pkt-19kuq4p/cover-letter.pdf,https://welc.ing/packets/pkt-19kuq4p/pitch.html,
Google,Principal Product Manager,Remote,google-principal-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1x0dwtj,https://welc.ing/packets/pkt-1x0dwtj/resume-light.pdf,https://welc.ing/packets/pkt-1x0dwtj/resume.pdf,https://welc.ing/packets/pkt-1x0dwtj/cover-letter.txt,https://welc.ing/packets/pkt-1x0dwtj/cover-letter.pdf,https://welc.ing/packets/pkt-1x0dwtj/pitch.html,
Google,Senior Agent Platform Product Manager,Remote,google-senior-agent-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-9x2m8d,https://welc.ing/packets/pkt-9x2m8d/resume-light.pdf,https://welc.ing/packets/pkt-9x2m8d/resume.pdf,https://welc.ing/packets/pkt-9x2m8d/cover-letter.txt,https://welc.ing/packets/pkt-9x2m8d/cover-letter.pdf,https://welc.ing/packets/pkt-9x2m8d/pitch.html,
Google,Senior Agent Platform Technical Product Manager,Remote,google-senior-agent-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1w4l7hn,https://welc.ing/packets/pkt-1w4l7hn/resume-light.pdf,https://welc.ing/packets/pkt-1w4l7hn/resume.pdf,https://welc.ing/packets/pkt-1w4l7hn/cover-letter.txt,https://welc.ing/packets/pkt-1w4l7hn/cover-letter.pdf,https://welc.ing/packets/pkt-1w4l7hn/pitch.html,
Google,Senior AI Agents Product Manager,Remote,google-senior-ai-agents-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-k8q0h9,https://welc.ing/packets/pkt-k8q0h9/resume-light.pdf,https://welc.ing/packets/pkt-k8q0h9/resume.pdf,https://welc.ing/packets/pkt-k8q0h9/cover-letter.txt,https://welc.ing/packets/pkt-k8q0h9/cover-letter.pdf,https://welc.ing/packets/pkt-k8q0h9/pitch.html,
Google,Senior AI Agents Technical Product Manager,Remote,google-senior-ai-agents-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1jbfgr,https://welc.ing/packets/pkt-1jbfgr/resume-light.pdf,https://welc.ing/packets/pkt-1jbfgr/resume.pdf,https://welc.ing/packets/pkt-1jbfgr/cover-letter.txt,https://welc.ing/packets/pkt-1jbfgr/cover-letter.pdf,https://welc.ing/packets/pkt-1jbfgr/pitch.html,
Google,Senior AI Developer Experience Product Manager,Remote,google-senior-ai-developer-experience-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-9tu72e,https://welc.ing/packets/pkt-9tu72e/resume-light.pdf,https://welc.ing/packets/pkt-9tu72e/resume.pdf,https://welc.ing/packets/pkt-9tu72e/cover-letter.txt,https://welc.ing/packets/pkt-9tu72e/cover-letter.pdf,https://welc.ing/packets/pkt-9tu72e/pitch.html,
Google,Senior AI Developer Experience Technical Product Manager,Remote,google-senior-ai-developer-experience-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-2es4qc,https://welc.ing/packets/pkt-2es4qc/resume-light.pdf,https://welc.ing/packets/pkt-2es4qc/resume.pdf,https://welc.ing/packets/pkt-2es4qc/cover-letter.txt,https://welc.ing/packets/pkt-2es4qc/cover-letter.pdf,https://welc.ing/packets/pkt-2es4qc/pitch.html,
Google,Senior AI Infrastructure Product Manager,Remote,google-senior-ai-infrastructure-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1ygyy2k,https://welc.ing/packets/pkt-1ygyy2k/resume-light.pdf,https://welc.ing/packets/pkt-1ygyy2k/resume.pdf,https://welc.ing/packets/pkt-1ygyy2k/cover-letter.txt,https://welc.ing/packets/pkt-1ygyy2k/cover-letter.pdf,https://welc.ing/packets/pkt-1ygyy2k/pitch.html,
Google,Senior AI Infrastructure Technical Product Manager,Remote,google-senior-ai-infrastructure-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-qyop8u,https://welc.ing/packets/pkt-qyop8u/resume-light.pdf,https://welc.ing/packets/pkt-qyop8u/resume.pdf,https://welc.ing/packets/pkt-qyop8u/cover-letter.txt,https://welc.ing/packets/pkt-qyop8u/cover-letter.pdf,https://welc.ing/packets/pkt-qyop8u/pitch.html,
Google,Senior AI Platform Product Manager,Remote,google-senior-ai-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-iocpzk,https://welc.ing/packets/pkt-iocpzk/resume-light.pdf,https://welc.ing/packets/pkt-iocpzk/resume.pdf,https://welc.ing/packets/pkt-iocpzk/cover-letter.txt,https://welc.ing/packets/pkt-iocpzk/cover-letter.pdf,https://welc.ing/packets/pkt-iocpzk/pitch.html,
Google,Senior AI Platform Technical Product Manager,Remote,google-senior-ai-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1xbqg2i,https://welc.ing/packets/pkt-1xbqg2i/resume-light.pdf,https://welc.ing/packets/pkt-1xbqg2i/resume.pdf,https://welc.ing/packets/pkt-1xbqg2i/cover-letter.txt,https://welc.ing/packets/pkt-1xbqg2i/cover-letter.pdf,https://welc.ing/packets/pkt-1xbqg2i/pitch.html,
Google,Senior AI Trust & Safety Product Manager,Remote,google-senior-ai-trust-safety-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1rhaynk,https://welc.ing/packets/pkt-1rhaynk/resume-light.pdf,https://welc.ing/packets/pkt-1rhaynk/resume.pdf,https://welc.ing/packets/pkt-1rhaynk/cover-letter.txt,https://welc.ing/packets/pkt-1rhaynk/cover-letter.pdf,https://welc.ing/packets/pkt-1rhaynk/pitch.html,
Google,Senior AI Trust & Safety Technical Product Manager,Remote,google-senior-ai-trust-safety-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-cvwvne,https://welc.ing/packets/pkt-cvwvne/resume-light.pdf,https://welc.ing/packets/pkt-cvwvne/resume.pdf,https://welc.ing/packets/pkt-cvwvne/cover-letter.txt,https://welc.ing/packets/pkt-cvwvne/cover-letter.pdf,https://welc.ing/packets/pkt-cvwvne/pitch.html,
Google,Senior Applied AI Product Manager,Remote,google-senior-applied-ai-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-ga7tqg,https://welc.ing/packets/pkt-ga7tqg/resume-light.pdf,https://welc.ing/packets/pkt-ga7tqg/resume.pdf,https://welc.ing/packets/pkt-ga7tqg/cover-letter.txt,https://welc.ing/packets/pkt-ga7tqg/cover-letter.pdf,https://welc.ing/packets/pkt-ga7tqg/pitch.html,
Google,Senior Applied AI Technical Product Manager,Remote,google-senior-applied-ai-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-41y9du,https://welc.ing/packets/pkt-41y9du/resume-light.pdf,https://welc.ing/packets/pkt-41y9du/resume.pdf,https://welc.ing/packets/pkt-41y9du/cover-letter.txt,https://welc.ing/packets/pkt-41y9du/cover-letter.pdf,https://welc.ing/packets/pkt-41y9du/pitch.html,
Google,Senior Document AI Product Manager,Remote,google-senior-document-ai-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1iu92ng,https://welc.ing/packets/pkt-1iu92ng/resume-light.pdf,https://welc.ing/packets/pkt-1iu92ng/resume.pdf,https://welc.ing/packets/pkt-1iu92ng/cover-letter.txt,https://welc.ing/packets/pkt-1iu92ng/cover-letter.pdf,https://welc.ing/packets/pkt-1iu92ng/pitch.html,
Google,Senior Document AI Technical Product Manager,Remote,google-senior-document-ai-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-ladmam,https://welc.ing/packets/pkt-ladmam/resume-light.pdf,https://welc.ing/packets/pkt-ladmam/resume.pdf,https://welc.ing/packets/pkt-ladmam/cover-letter.txt,https://welc.ing/packets/pkt-ladmam/cover-letter.pdf,https://welc.ing/packets/pkt-ladmam/pitch.html,
Google,Senior Identity Product Manager,Remote,google-senior-identity-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-12hnqmo,https://welc.ing/packets/pkt-12hnqmo/resume-light.pdf,https://welc.ing/packets/pkt-12hnqmo/resume.pdf,https://welc.ing/packets/pkt-12hnqmo/cover-letter.txt,https://welc.ing/packets/pkt-12hnqmo/cover-letter.pdf,https://welc.ing/packets/pkt-12hnqmo/pitch.html,
Google,Senior Identity Technical Product Manager,Remote,google-senior-identity-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-15qjtui,https://welc.ing/packets/pkt-15qjtui/resume-light.pdf,https://welc.ing/packets/pkt-15qjtui/resume.pdf,https://welc.ing/packets/pkt-15qjtui/cover-letter.txt,https://welc.ing/packets/pkt-15qjtui/cover-letter.pdf,https://welc.ing/packets/pkt-15qjtui/pitch.html,
Google,Senior LLM Platform Product Manager,Remote,google-senior-llm-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-19z8rlv,https://welc.ing/packets/pkt-19z8rlv/resume-light.pdf,https://welc.ing/packets/pkt-19z8rlv/resume.pdf,https://welc.ing/packets/pkt-19z8rlv/cover-letter.txt,https://welc.ing/packets/pkt-19z8rlv/cover-letter.pdf,https://welc.ing/packets/pkt-19z8rlv/pitch.html,
Google,Senior LLM Platform Technical Product Manager,Remote,google-senior-llm-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-jg1rit,https://welc.ing/packets/pkt-jg1rit/resume-light.pdf,https://welc.ing/packets/pkt-jg1rit/resume.pdf,https://welc.ing/packets/pkt-jg1rit/cover-letter.txt,https://welc.ing/packets/pkt-jg1rit/cover-letter.pdf,https://welc.ing/packets/pkt-jg1rit/pitch.html,
Google,Staff Agent Platform Product Manager,Remote,google-staff-agent-platform-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1ylc0h5,https://welc.ing/packets/pkt-1ylc0h5/resume-light.pdf,https://welc.ing/packets/pkt-1ylc0h5/resume.pdf,https://welc.ing/packets/pkt-1ylc0h5/cover-letter.txt,https://welc.ing/packets/pkt-1ylc0h5/cover-letter.pdf,https://welc.ing/packets/pkt-1ylc0h5/pitch.html,
Google,Staff Agent Platform Technical Product Manager,Remote,google-staff-agent-platform-technical-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1a91t6n,https://welc.ing/packets/pkt-1a91t6n/resume-light.pdf,https://welc.ing/packets/pkt-1a91t6n/resume.pdf,https://welc.ing/packets/pkt-1a91t6n/cover-letter.txt,https://welc.ing/packets/pkt-1a91t6n/cover-letter.pdf,https://welc.ing/packets/pkt-1a91t6n/pitch.html,
Google,Staff AI Agents Product Manager,Remote,google-staff-ai-agents-product-manager,curated-role,https://careers.google.com,live,,https://welc.ing/r/pkt-1aaun3t,https://welc.ing/packets/pkt-1aaun3t/resume-light.pdf,https://welc.ing/packets/pkt-1aaun3t/resume.pdf,https://welc.ing/packets/pkt-1aaun3t/cover-letter.txt,https://welc.ing/packets/pkt-1aaun3t/cover-letter.pdf,https://welc.ing/packets/pkt-1aaun3t/pitch.html,
