Company,Role Title,Location,Slug,Source,Submission URL,Submission Status,Submission Fingerprint,Welc.ing Packet URL (welc.ing/r/<id>),Resume PDF (light),Resume PDF (print),Cover Letter TXT,Cover Letter PDF,Pitch HTML,Pitch MP4 (if present)
exacare ai,Head of AI Trust & Safety Technical Product Manager,Remote,exacare-ai-head-of-ai-trust-safety-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-133q2v9,https://welc.ing/packets/pkt-133q2v9/resume-light.pdf,https://welc.ing/packets/pkt-133q2v9/resume.pdf,https://welc.ing/packets/pkt-133q2v9/cover-letter.txt,https://welc.ing/packets/pkt-133q2v9/cover-letter.pdf,https://welc.ing/packets/pkt-133q2v9/pitch.html,
exacare ai,Head of Applied AI Product Manager,Remote,exacare-ai-head-of-applied-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-v7t5rd,https://welc.ing/packets/pkt-v7t5rd/resume-light.pdf,https://welc.ing/packets/pkt-v7t5rd/resume.pdf,https://welc.ing/packets/pkt-v7t5rd/cover-letter.txt,https://welc.ing/packets/pkt-v7t5rd/cover-letter.pdf,https://welc.ing/packets/pkt-v7t5rd/pitch.html,
exacare ai,Head of Applied AI Technical Product Manager,Remote,exacare-ai-head-of-applied-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1iothj3,https://welc.ing/packets/pkt-1iothj3/resume-light.pdf,https://welc.ing/packets/pkt-1iothj3/resume.pdf,https://welc.ing/packets/pkt-1iothj3/cover-letter.txt,https://welc.ing/packets/pkt-1iothj3/cover-letter.pdf,https://welc.ing/packets/pkt-1iothj3/pitch.html,
exacare ai,Head of Document AI Product Manager,Remote,exacare-ai-head-of-document-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-13qqbwn,https://welc.ing/packets/pkt-13qqbwn/resume-light.pdf,https://welc.ing/packets/pkt-13qqbwn/resume.pdf,https://welc.ing/packets/pkt-13qqbwn/cover-letter.txt,https://welc.ing/packets/pkt-13qqbwn/cover-letter.pdf,https://welc.ing/packets/pkt-13qqbwn/pitch.html,
exacare ai,Head of Document AI Technical Product Manager,Remote,exacare-ai-head-of-document-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1236ljl,https://welc.ing/packets/pkt-1236ljl/resume-light.pdf,https://welc.ing/packets/pkt-1236ljl/resume.pdf,https://welc.ing/packets/pkt-1236ljl/cover-letter.txt,https://welc.ing/packets/pkt-1236ljl/cover-letter.pdf,https://welc.ing/packets/pkt-1236ljl/pitch.html,
exacare ai,Head of Identity Product Manager,Remote,exacare-ai-head-of-identity-product-manager,curated-role,,,,https://welc.ing/r/pkt-dgdvkh,https://welc.ing/packets/pkt-dgdvkh/resume-light.pdf,https://welc.ing/packets/pkt-dgdvkh/resume.pdf,https://welc.ing/packets/pkt-dgdvkh/cover-letter.txt,https://welc.ing/packets/pkt-dgdvkh/cover-letter.pdf,https://welc.ing/packets/pkt-dgdvkh/pitch.html,
exacare ai,Head of Identity Technical Product Manager,Remote,exacare-ai-head-of-identity-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-axanbr,https://welc.ing/packets/pkt-axanbr/resume-light.pdf,https://welc.ing/packets/pkt-axanbr/resume.pdf,https://welc.ing/packets/pkt-axanbr/cover-letter.txt,https://welc.ing/packets/pkt-axanbr/cover-letter.pdf,https://welc.ing/packets/pkt-axanbr/pitch.html,
exacare ai,Head of LLM Platform Product Manager,Remote,exacare-ai-head-of-llm-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-4u9d06,https://welc.ing/packets/pkt-4u9d06/resume-light.pdf,https://welc.ing/packets/pkt-4u9d06/resume.pdf,https://welc.ing/packets/pkt-4u9d06/cover-letter.txt,https://welc.ing/packets/pkt-4u9d06/cover-letter.pdf,https://welc.ing/packets/pkt-4u9d06/pitch.html,
exacare ai,Head of LLM Platform Technical Product Manager,Remote,exacare-ai-head-of-llm-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-zfj2jo,https://welc.ing/packets/pkt-zfj2jo/resume-light.pdf,https://welc.ing/packets/pkt-zfj2jo/resume.pdf,https://welc.ing/packets/pkt-zfj2jo/cover-letter.txt,https://welc.ing/packets/pkt-zfj2jo/cover-letter.pdf,https://welc.ing/packets/pkt-zfj2jo/pitch.html,
exacare ai,Lead Agent Platform Product Manager,Remote,exacare-ai-lead-agent-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-1cbfpwa,https://welc.ing/packets/pkt-1cbfpwa/resume-light.pdf,https://welc.ing/packets/pkt-1cbfpwa/resume.pdf,https://welc.ing/packets/pkt-1cbfpwa/cover-letter.txt,https://welc.ing/packets/pkt-1cbfpwa/cover-letter.pdf,https://welc.ing/packets/pkt-1cbfpwa/pitch.html,
exacare ai,Lead Agent Platform Technical Product Manager,Remote,exacare-ai-lead-agent-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-14ww6ao,https://welc.ing/packets/pkt-14ww6ao/resume-light.pdf,https://welc.ing/packets/pkt-14ww6ao/resume.pdf,https://welc.ing/packets/pkt-14ww6ao/cover-letter.txt,https://welc.ing/packets/pkt-14ww6ao/cover-letter.pdf,https://welc.ing/packets/pkt-14ww6ao/pitch.html,
exacare ai,Lead AI Agents Product Manager,Remote,exacare-ai-lead-ai-agents-product-manager,curated-role,,,,https://welc.ing/r/pkt-9it6y4,https://welc.ing/packets/pkt-9it6y4/resume-light.pdf,https://welc.ing/packets/pkt-9it6y4/resume.pdf,https://welc.ing/packets/pkt-9it6y4/cover-letter.txt,https://welc.ing/packets/pkt-9it6y4/cover-letter.pdf,https://welc.ing/packets/pkt-9it6y4/pitch.html,
exacare ai,Lead AI Agents Technical Product Manager,Remote,exacare-ai-lead-ai-agents-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-d6y6hq,https://welc.ing/packets/pkt-d6y6hq/resume-light.pdf,https://welc.ing/packets/pkt-d6y6hq/resume.pdf,https://welc.ing/packets/pkt-d6y6hq/cover-letter.txt,https://welc.ing/packets/pkt-d6y6hq/cover-letter.pdf,https://welc.ing/packets/pkt-d6y6hq/pitch.html,
exacare ai,Lead AI Developer Experience Product Manager,Remote,exacare-ai-lead-ai-developer-experience-product-manager,curated-role,,,,https://welc.ing/r/pkt-4bof4b,https://welc.ing/packets/pkt-4bof4b/resume-light.pdf,https://welc.ing/packets/pkt-4bof4b/resume.pdf,https://welc.ing/packets/pkt-4bof4b/cover-letter.txt,https://welc.ing/packets/pkt-4bof4b/cover-letter.pdf,https://welc.ing/packets/pkt-4bof4b/pitch.html,
exacare ai,Lead AI Developer Experience Technical Product Manager,Remote,exacare-ai-lead-ai-developer-experience-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-xnn5m5,https://welc.ing/packets/pkt-xnn5m5/resume-light.pdf,https://welc.ing/packets/pkt-xnn5m5/resume.pdf,https://welc.ing/packets/pkt-xnn5m5/cover-letter.txt,https://welc.ing/packets/pkt-xnn5m5/cover-letter.pdf,https://welc.ing/packets/pkt-xnn5m5/pitch.html,
exacare ai,Lead AI Infrastructure Product Manager,Remote,exacare-ai-lead-ai-infrastructure-product-manager,curated-role,,,,https://welc.ing/r/pkt-1okdv2t,https://welc.ing/packets/pkt-1okdv2t/resume-light.pdf,https://welc.ing/packets/pkt-1okdv2t/resume.pdf,https://welc.ing/packets/pkt-1okdv2t/cover-letter.txt,https://welc.ing/packets/pkt-1okdv2t/cover-letter.pdf,https://welc.ing/packets/pkt-1okdv2t/pitch.html,
exacare ai,Lead AI Infrastructure Technical Product Manager,Remote,exacare-ai-lead-ai-infrastructure-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-141gesj,https://welc.ing/packets/pkt-141gesj/resume-light.pdf,https://welc.ing/packets/pkt-141gesj/resume.pdf,https://welc.ing/packets/pkt-141gesj/cover-letter.txt,https://welc.ing/packets/pkt-141gesj/cover-letter.pdf,https://welc.ing/packets/pkt-141gesj/pitch.html,
exacare ai,Lead AI Platform Product Manager,Remote,exacare-ai-lead-ai-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-2nrry9,https://welc.ing/packets/pkt-2nrry9/resume-light.pdf,https://welc.ing/packets/pkt-2nrry9/resume.pdf,https://welc.ing/packets/pkt-2nrry9/cover-letter.txt,https://welc.ing/packets/pkt-2nrry9/cover-letter.pdf,https://welc.ing/packets/pkt-2nrry9/pitch.html,
exacare ai,Lead AI Platform Technical Product Manager,Remote,exacare-ai-lead-ai-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-135uqqv,https://welc.ing/packets/pkt-135uqqv/resume-light.pdf,https://welc.ing/packets/pkt-135uqqv/resume.pdf,https://welc.ing/packets/pkt-135uqqv/cover-letter.txt,https://welc.ing/packets/pkt-135uqqv/cover-letter.pdf,https://welc.ing/packets/pkt-135uqqv/pitch.html,
exacare ai,Lead AI Trust & Safety Product Manager,Remote,exacare-ai-lead-ai-trust-safety-product-manager,curated-role,,,,https://welc.ing/r/pkt-18j72ah,https://welc.ing/packets/pkt-18j72ah/resume-light.pdf,https://welc.ing/packets/pkt-18j72ah/resume.pdf,https://welc.ing/packets/pkt-18j72ah/cover-letter.txt,https://welc.ing/packets/pkt-18j72ah/cover-letter.pdf,https://welc.ing/packets/pkt-18j72ah/pitch.html,
exacare ai,Lead AI Trust & Safety Technical Product Manager,Remote,exacare-ai-lead-ai-trust-safety-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-o3b51r,https://welc.ing/packets/pkt-o3b51r/resume-light.pdf,https://welc.ing/packets/pkt-o3b51r/resume.pdf,https://welc.ing/packets/pkt-o3b51r/cover-letter.txt,https://welc.ing/packets/pkt-o3b51r/cover-letter.pdf,https://welc.ing/packets/pkt-o3b51r/pitch.html,
exacare ai,Lead Applied AI Product Manager,Remote,exacare-ai-lead-applied-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-ysbb0b,https://welc.ing/packets/pkt-ysbb0b/resume-light.pdf,https://welc.ing/packets/pkt-ysbb0b/resume.pdf,https://welc.ing/packets/pkt-ysbb0b/cover-letter.txt,https://welc.ing/packets/pkt-ysbb0b/cover-letter.pdf,https://welc.ing/packets/pkt-ysbb0b/pitch.html,
exacare ai,Lead Applied AI Technical Product Manager,Remote,exacare-ai-lead-applied-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-zka4ot,https://welc.ing/packets/pkt-zka4ot/resume-light.pdf,https://welc.ing/packets/pkt-zka4ot/resume.pdf,https://welc.ing/packets/pkt-zka4ot/cover-letter.txt,https://welc.ing/packets/pkt-zka4ot/cover-letter.pdf,https://welc.ing/packets/pkt-zka4ot/pitch.html,
exacare ai,Lead Document AI Product Manager,Remote,exacare-ai-lead-document-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-j3j9ht,https://welc.ing/packets/pkt-j3j9ht/resume-light.pdf,https://welc.ing/packets/pkt-j3j9ht/resume.pdf,https://welc.ing/packets/pkt-j3j9ht/cover-letter.txt,https://welc.ing/packets/pkt-j3j9ht/cover-letter.pdf,https://welc.ing/packets/pkt-j3j9ht/pitch.html,
exacare ai,Lead Document AI Technical Product Manager,Remote,exacare-ai-lead-document-ai-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-nhyuvr,https://welc.ing/packets/pkt-nhyuvr/resume-light.pdf,https://welc.ing/packets/pkt-nhyuvr/resume.pdf,https://welc.ing/packets/pkt-nhyuvr/cover-letter.txt,https://welc.ing/packets/pkt-nhyuvr/cover-letter.pdf,https://welc.ing/packets/pkt-nhyuvr/pitch.html,
exacare ai,Lead Identity Product Manager,Remote,exacare-ai-lead-identity-product-manager,curated-role,,,,https://welc.ing/r/pkt-1acqosf,https://welc.ing/packets/pkt-1acqosf/resume-light.pdf,https://welc.ing/packets/pkt-1acqosf/resume.pdf,https://welc.ing/packets/pkt-1acqosf/cover-letter.txt,https://welc.ing/packets/pkt-1acqosf/cover-letter.pdf,https://welc.ing/packets/pkt-1acqosf/pitch.html,
exacare ai,Lead Identity Technical Product Manager,Remote,exacare-ai-lead-identity-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-yastw9,https://welc.ing/packets/pkt-yastw9/resume-light.pdf,https://welc.ing/packets/pkt-yastw9/resume.pdf,https://welc.ing/packets/pkt-yastw9/cover-letter.txt,https://welc.ing/packets/pkt-yastw9/cover-letter.pdf,https://welc.ing/packets/pkt-yastw9/pitch.html,
exacare ai,Lead LLM Platform Product Manager,Remote,exacare-ai-lead-llm-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-462ovo,https://welc.ing/packets/pkt-462ovo/resume-light.pdf,https://welc.ing/packets/pkt-462ovo/resume.pdf,https://welc.ing/packets/pkt-462ovo/cover-letter.txt,https://welc.ing/packets/pkt-462ovo/cover-letter.pdf,https://welc.ing/packets/pkt-462ovo/pitch.html,
exacare ai,Lead LLM Platform Technical Product Manager,Remote,exacare-ai-lead-llm-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1yeboom,https://welc.ing/packets/pkt-1yeboom/resume-light.pdf,https://welc.ing/packets/pkt-1yeboom/resume.pdf,https://welc.ing/packets/pkt-1yeboom/cover-letter.txt,https://welc.ing/packets/pkt-1yeboom/cover-letter.pdf,https://welc.ing/packets/pkt-1yeboom/pitch.html,
exacare ai,Principal Agent Platform Product Manager,Remote,exacare-ai-principal-agent-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-1xi3ct2,https://welc.ing/packets/pkt-1xi3ct2/resume-light.pdf,https://welc.ing/packets/pkt-1xi3ct2/resume.pdf,https://welc.ing/packets/pkt-1xi3ct2/cover-letter.txt,https://welc.ing/packets/pkt-1xi3ct2/cover-letter.pdf,https://welc.ing/packets/pkt-1xi3ct2/pitch.html,
exacare ai,Principal Agent Platform Technical Product Manager,Remote,exacare-ai-principal-agent-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-x0r9d0,https://welc.ing/packets/pkt-x0r9d0/resume-light.pdf,https://welc.ing/packets/pkt-x0r9d0/resume.pdf,https://welc.ing/packets/pkt-x0r9d0/cover-letter.txt,https://welc.ing/packets/pkt-x0r9d0/cover-letter.pdf,https://welc.ing/packets/pkt-x0r9d0/pitch.html,
exacare ai,Principal AI Agents Product Manager,Remote,exacare-ai-principal-ai-agents-product-manager,curated-role,,,,https://welc.ing/r/pkt-su2tig,https://welc.ing/packets/pkt-su2tig/resume-light.pdf,https://welc.ing/packets/pkt-su2tig/resume.pdf,https://welc.ing/packets/pkt-su2tig/cover-letter.txt,https://welc.ing/packets/pkt-su2tig/cover-letter.pdf,https://welc.ing/packets/pkt-su2tig/pitch.html,
exacare ai,Principal AI Agents Technical Product Manager,Remote,exacare-ai-principal-ai-agents-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-4g1lsy,https://welc.ing/packets/pkt-4g1lsy/resume-light.pdf,https://welc.ing/packets/pkt-4g1lsy/resume.pdf,https://welc.ing/packets/pkt-4g1lsy/cover-letter.txt,https://welc.ing/packets/pkt-4g1lsy/cover-letter.pdf,https://welc.ing/packets/pkt-4g1lsy/pitch.html,
exacare ai,Principal AI Developer Experience Product Manager,Remote,exacare-ai-principal-ai-developer-experience-product-manager,curated-role,,,,https://welc.ing/r/pkt-3lzt2n,https://welc.ing/packets/pkt-3lzt2n/resume-light.pdf,https://welc.ing/packets/pkt-3lzt2n/resume.pdf,https://welc.ing/packets/pkt-3lzt2n/cover-letter.txt,https://welc.ing/packets/pkt-3lzt2n/cover-letter.pdf,https://welc.ing/packets/pkt-3lzt2n/pitch.html,
exacare ai,Principal AI Developer Experience Technical Product Manager,Remote,exacare-ai-principal-ai-developer-experience-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-r8wstl,https://welc.ing/packets/pkt-r8wstl/resume-light.pdf,https://welc.ing/packets/pkt-r8wstl/resume.pdf,https://welc.ing/packets/pkt-r8wstl/cover-letter.txt,https://welc.ing/packets/pkt-r8wstl/cover-letter.pdf,https://welc.ing/packets/pkt-r8wstl/pitch.html,
exacare ai,Principal AI Infrastructure Product Manager,Remote,exacare-ai-principal-ai-infrastructure-product-manager,curated-role,,,,https://welc.ing/r/pkt-y46frt,https://welc.ing/packets/pkt-y46frt/resume-light.pdf,https://welc.ing/packets/pkt-y46frt/resume.pdf,https://welc.ing/packets/pkt-y46frt/cover-letter.txt,https://welc.ing/packets/pkt-y46frt/cover-letter.pdf,https://welc.ing/packets/pkt-y46frt/pitch.html,
exacare ai,Principal AI Infrastructure Technical Product Manager,Remote,exacare-ai-principal-ai-infrastructure-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-qo0j0v,https://welc.ing/packets/pkt-qo0j0v/resume-light.pdf,https://welc.ing/packets/pkt-qo0j0v/resume.pdf,https://welc.ing/packets/pkt-qo0j0v/cover-letter.txt,https://welc.ing/packets/pkt-qo0j0v/cover-letter.pdf,https://welc.ing/packets/pkt-qo0j0v/pitch.html,
exacare ai,Principal AI Platform Product Manager,Remote,exacare-ai-principal-ai-platform-product-manager,curated-role,,,,https://welc.ing/r/pkt-1bcnyfp,https://welc.ing/packets/pkt-1bcnyfp/resume-light.pdf,https://welc.ing/packets/pkt-1bcnyfp/resume.pdf,https://welc.ing/packets/pkt-1bcnyfp/cover-letter.txt,https://welc.ing/packets/pkt-1bcnyfp/cover-letter.pdf,https://welc.ing/packets/pkt-1bcnyfp/pitch.html,
exacare ai,Principal AI Platform Technical Product Manager,Remote,exacare-ai-principal-ai-platform-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-1fwipur,https://welc.ing/packets/pkt-1fwipur/resume-light.pdf,https://welc.ing/packets/pkt-1fwipur/resume.pdf,https://welc.ing/packets/pkt-1fwipur/cover-letter.txt,https://welc.ing/packets/pkt-1fwipur/cover-letter.pdf,https://welc.ing/packets/pkt-1fwipur/pitch.html,
exacare ai,Principal AI Trust & Safety Product Manager,Remote,exacare-ai-principal-ai-trust-safety-product-manager,curated-role,,,,https://welc.ing/r/pkt-1oyrpj1,https://welc.ing/packets/pkt-1oyrpj1/resume-light.pdf,https://welc.ing/packets/pkt-1oyrpj1/resume.pdf,https://welc.ing/packets/pkt-1oyrpj1/cover-letter.txt,https://welc.ing/packets/pkt-1oyrpj1/cover-letter.pdf,https://welc.ing/packets/pkt-1oyrpj1/pitch.html,
exacare ai,Principal AI Trust & Safety Technical Product Manager,Remote,exacare-ai-principal-ai-trust-safety-technical-product-manager,curated-role,,,,https://welc.ing/r/pkt-ne9xob,https://welc.ing/packets/pkt-ne9xob/resume-light.pdf,https://welc.ing/packets/pkt-ne9xob/resume.pdf,https://welc.ing/packets/pkt-ne9xob/cover-letter.txt,https://welc.ing/packets/pkt-ne9xob/cover-letter.pdf,https://welc.ing/packets/pkt-ne9xob/pitch.html,
exacare ai,Principal Applied AI Product Manager,Remote,exacare-ai-principal-applied-ai-product-manager,curated-role,,,,https://welc.ing/r/pkt-11uzdqv,https://welc.ing/packets/pkt-11uzdqv/resume-light.pdf,https://welc.ing/packets/pkt-11uzdqv/resume.pdf,https://welc.ing/packets/pkt-11uzdqv/cover-letter.txt,https://welc.ing/packets/pkt-11uzdqv/cover-letter.pdf,https://welc.ing/packets/pkt-11uzdqv/pitch.html,
